715,525,518,508,508,502,519,509,515,510,500,482,486,493,491,493,485,492,486,527,504,481,496,485,484,487,491,484,482,501,426,412,422,412,417,408,413,407,412,428,441,419,419,417,413,415,421,423,430,435,428,412,426,415,418,426,441,422,417,438,440,410,420,481,455,430,428,429,442,457,438,424,426,428,424,420,431,434,426,441,442,427,426,424,438,431,423,424,426,436,442,438,437,427,426,426,432,421,432,452
1092483
12397,9922,12752,9365,10066,9953,11483,11310,10674,10997,10196,10861,11168,9976,10817,9069,9461,11284,11006,9580,9309,10333,9383,10686,9740,9619,10180,10211,10739,9335,10340,9592,8935,10393,11313,10343,11286,8792,9649,10471,9430,10644,9888,9520,9841,9004,10742,9171,9532,10499,10692,9521,9924,10592,10448,10535,10848,9649,8668,11224,9992,10051,10600,8917,8774,10011,10914,10097,8769,9984,10309,10386,9303,9872,9357,10373,9208,10732,10991,10502,9619,10510,8952,11008,10303,8823,11201,11056,11144,8921,10017,10079,9328,10380,9712,9675,9206,9716,9188,9836
43853,43687,43581,43263,43304,43043,43060,42844,42990,42812,42515,42850,42700,42342,42319,42227,41940,41878,41669,55807,41720,41863,41666,41558,41811,41208,40931,40718,41078,41235,41286,40607,40705,40455,40205,40190,40014,40126,39663,39768,39402,39275,39237,39140,39043,39072,38920,38525,38824,38460,38229,38422,38249,37968,38367,37827,37941,37858,37861,37429,37588,37759,37104,37229,37185,36903,36760,36185,36441,36709,36292,36345,35956,35920,35905,36083,35376,35727,37030,35645,35849,35240,35375,34727,35227,34823,38756,50035,48973,50792,44942,106965,87093,101157,65149,58348,33724,33387,33450,32701
269016,267946,268155,268105,268881,268342,268575,268330,268599,269193,268871,270128,268790,268684,268544,269164,269364,269153,271405,269252,269323,269311,269328,269518,269552,269434,269804,269630,270916,269988,269822,270085,270058,269774,270193,270368,270246,270320,270207,270622,270648,270539,270894,270945,270927,270793,270719,271069,270817,271028,271158,272905,271379,271366,271327,271603,271819,271737,271793,271601,271778,272152,271854,272208,272017,272366,272200,272334,272444,272959,272215,272419,272658,272771,273001,272512,272904,273057,273095,273239,274764,273146,273373,273458,273273,273372,273916,274507,273395,273679,273418,273353,273698,274231,274612,274054,273924,274829,273933,274337
2214,2095,2045,1881,1883,1851,1800,1834,1631,1651,1692,1539,1608,1566,1491,1464,1502,1474,1492,1451,1467,1431,1466,1473,1463,1445,1433,1464,1369,1408,1203,1196,1192,1189,1184,1180,1206,1179,1216,1186,1200,1202,1171,1200,1184,1185,1194,1174,1201,1245,1197,1241,1204,1281,1210,1210,1230,1207,1209,1220,1185,1212,1195,1224,1194,1208,1199,1210,1200,1182,1220,1188,1210,1211,1187,1211,1198,1189,1233,1181,1198,1174,1196,1226,1196,1190,1192,1170,1207,1182,1211,1207,1183,1199,1204,1198,1202,1175,1194,1216
3833,3608,3562,2907,2978,2865,2848,2888,2888,2917,3594,2888,3594,3579,3612,2939,3568,2905,3584,3003,2909,2942,2893,3600,2944,2945,2896,3585,2899,4289,3619,2913,3593,2896,4267,5504,2989,2918,3612,2943,3575,3639,2900,3586,2921,6194,4198,2909,4197,3608,2950,4194,2881,2897,3636,2964,3561,2952,2920,2938,2914,2881,2870,3650,2958,3556,2898,4182,2870,3007,2907,4214,4872,2920,2949,2934,4193,2914,2980,2984,4203,2914,5546,2880,4285,2867,2858,4188,4167,2898,2869,2900,2851,2868,2922,2889,4087,2884,3519,2896
21378,21096,21142,21193,21247,21128,21070,20955,21144,21202,21041,21124,21124,21051,21129,21247,21158,21090,21162,21273,21124,21172,21293,21167,21280,20916,21266,21093,21318,21035,21241,21259,20992,21232,21031,21130,21088,21159,21339,21304,20990,21023,21242,21221,21295,21274,21190,21150,21198,21240,21265,21214,21198,21305,21065,21130,21349,21295,21818,21360,21411,21360,21482,21215,21401,21405,21365,21244,21023,21275,21159,21103,21087,21248,21168,21045,21244,21347,21243,21398,21310,21128,21371,21359,21366,21294,21212,21243,21311,21093,21375,21254,21296,21009,21041,21313,21367,21232,21327,21323
