0
348:348526,651:302812,935:283853,1354:418882,1354:150,1578:224049,1923:344842,2259:336388,2599:339495,3211:612555,3368:157100,3634:265415,3927:293173,4166:239170,5321:1154735,5562:241784,6067:504291,6544:477608,6925:380119,7452:527818,7828:376018,8310:481460,8780:470346,9239:459311,10029:789677,10092:63184,10281:188725,11015:733408,11322:307518,11323:743,11532:208825,12290:758503,13095:804892,13391:295660,13724:332894,14104:380662,14418:314164,14625:206965,14758:132796,15114:356048,15240:125293,15240:901,15531:290264,16016:485491,16762:745740,17190:428432,17580:389427,18054:473869,18415:361625,18817:402005,19356:538920,19631:274631,19885:254569,20168:282381,20398:229738,20759:361106,21150:390913,21150:661,21376:226070,21677:301121,21978:300224,22161:183583,22631:469486,23238:607101,23904:666558,24085:180243,24357:271990,24934:577421,25726:791810,26449:722955,27843:1393878,28787:944116,29080:293193,29863:783196,30292:428518,30828:536452,30920:91347,31181:261459,31610:429345,32513:902842,33367:853236,33396:29696,33626:230105,33871:244191,33871:850,34136:264168,34393:257505,35416:1022741,36547:1131276,37676:1129315,38294:617992,38967:672760,39320:353108,40112:791802,40887:775163,41188:300267,41656:468333,42121:464975,42519:398517,42900:380434,43296:395787,43627:331125,44067:440093,44353:286266,44628:275222,44923:294532,45225:302464,45508:283044,45799:290476,46108:308868,46398:290166,46399:1088,46688:289054,46973:285385,47258:284046,47262:4446,47567:305240,47861:294226,48142:280676,48428:286355,48819:390543,49030:211222,49282:251728,49454:171720,49632:178254,50011:379380,448:448828,858:409790,859:852,1219:359571,1717:497978,2280:563472,3153:873331,3212:58215,3664:452758,4303:638545,4778:475409,5246:467739,5525:279166,5852:326877,6266:414118,6708:442105,7108:399805,7470:361472,8006:536350,8474:467650,8930:456385,9249:319042,9571:321500,9919:348883,10311:391643,10659:347630,10956:297619,11322:365685,11532:209643,11672:140091,12056:384727,12392:335736,12651:258447,12917:266575,13391:473508,13724:332890,14104:380619,14418:314167,14625:206956,14931:305855,15276:344609,15695:419250,16022:326590,16023:936,16399:376758,16610:210606,16844:234175,17265:420982,17778:512391,18054:276092,18294:240514,18681:387124,19034:352283,19357:322991,19631:274264,19886:254597,19973:87494,20168:194878,20462:293606,20753:291383,21150:396754,21376:226740,21677:301089,21978:300236,22161:183595,22638:476699,22886:247535,23217:331893,23489:271097,23684:195035,24122:437881,24395:273120,24703:308315,24802:99360,24803:565,24995:191783,25210:215605,25362:151754,25657:295067,25774:117060,26377:602853,26378:621,26719:341700,26977:258065,27219:242060,27624:404958,28026:401733,28423:397235,28759:335483,29042:283004,29363:321184,29683:319763,29684:886,30014:329903,30184:170657,30495:310996,30900:404670,31127:226937,31363:235650,31637:274484,31920:283426,32202:281536,32552:350260,32553:821,32903:349813,33291:387719,33711:420013,34080:369706,34441:360308,34807:366419,35096:288776,35384:288171,35732:348315,36075:342424,36473:397908,36759:286629,37042:282401,37516:474452,37517:769,37741:224228,37954:212503,38218:263976,38218:606,38508:289649,39319:811523,39566:246246,39567:857,39807:240860,40142:334866,40456:313757,40880:423942,41306:426033,41628:322045,42077:448429,42374:297073,42797:422812,43204:407772,43653:448227,44106:453184,44491:385293,44898:406595,45309:410917,45604:295918,46013:409012,46294:280843,46701:406503,46853:152617,47227:373750,47527:299320,47812:285248,48092:280387,48093:889,48525:432231,49453:927873,49688:234823,50011:323372,0:968,348:347568,651:302977,935:283781,1427:492055,1750:323122,1995:244737,1995:731,2323:327837,2652:328685,3042:390036,3431:388915,3636:205198,3927:290661,3928:719,4089:161891,4418:328864,4709:290641,5098:389237,5633:534885,6080:446683,6549:469007,7690:1140912,8197:507427,8655:457425,9121:466028,9570:449803,9852:281881,10311:458838,10312:861,10474:161795,10650:176230,10948:297636,11101:152905,11322:221480,11605:282967,11879:273856,12206:327343,12470:264243,12688:217830,12917:228917,13391:473497,13633:242338,13995:362301,14180:185087,14237:56904,14480:242598,14854:374147,15018:164195,15385:366395,15683:298102,15926:242773,15927:933,16179:252188,16419:239936,16702:282904,17115:413050,17522:407404,17812:290313,18054:241350,18378:323938,18755:377310,19088:332768,19514:426320,19890:376444,19973:82740,19974:579,20168:194038,20398:229720,20685:286966,20895:210009,21184:289423,21511:327413,21737:225338,21961:224191,22225:263664,22429:204798,22648:218510,22875:226612,23184:309043,23552:368508,24061:508641,24323:262184,24527:204540,24800:272705,24995:194522,25210:215572,25597:386497,25985:387875,26155:170112,26428:273152,26799:370791,27046:247471,27324:277293,27324:720,27738:413658,28160:421668,28560:400149,28809:249750,29085:275784,29426:340817,29578:151500,30641:1063366,30848:207014,30920:71759,31127:207204,31140:12866,31363:222786,31637:274472,31920:283432,32202:281519,32456:254263,32817:360948,33837:1019364,34301:464902,34718:416574,35121:403210,35122:1154,35516:393795,35880:363993,36280:399800,36698:417633,36976:277930,37372:396614,37741:368982,37954:212539,38063:109259,38309:245793,38644:334838,39061:417354,39251:189532,39566:315161,39899:333299,40346:447292,40811:464901,41223:411869,41680:456845,42009:328676,42307:298447,42723:416294,43006:283120,43436:429165,43885:449537,44307:421675,44687:379756,45088:401843,45375:286753,45780:405059,46185:404991,46491:305800,46886:394984,47167:281196,47325:157938,47610:285126,47913:302574,48327:414242,48634:306463,49199:565765,49450:250905,49632:181653,50011:379345,1175:1175726,1427:251602,1880:452825,2120:239875,2458:338291,2818:360272,3074:256283,3431:356520,3704:273071,4010:306404,4418:407861,4658:239349,5098:440534,5633:534928,6067:433830,6545:477658,8415:1870906,10034:1618548,10572:537585,11139:566988,11577:437878,12290:713578,14237:1946535,14511:274216,15429:917717,16323:894256,17819:1496524,18149:329237,18874:725163,19511:637423,20104:592852,20106:1507,20674:568426,21057:382859,21973:916484,22462:489043,22639:176617,23253:613503,24057:804709,24696:638212,25333:637415,26235:902485,27550:1314201,28649:1099661,29080:430831,29750:669802,30292:542105,30828:536199,31181:352811,31610:429340,32513:902881,33366:853034,33907:540745,34477:569680,35298:821332,35304:6089,36439:1135057,37627:1187707,37628:1117,38242:614105,38516:273659,38986:470384,39385:399191,39907:521314,40759:852473,41429:669716,42429:1000294,43971:1541353,45731:1760249,47482:1750736,48673:1190984,48674:928,49517:843071,50024:507319,348:348583,651:303099,872:220651,1271:398972,1471:200498,1623:151323,1890:267024,2487:597130,3212:725266,3561:348712,4337:775774,4778:441695,5269:490807,5407:138244,6140:732513,7141:1001487,9276:2134874,9737:460882,10311:573967,11144:832557,11572:428654,12111:538469,12392:281425,13061:668922,13538:477069,14579:1040545,14816:237411,15824:1007473,16149:325564,16418:268982,16702:283920,17785:1082544,18240:455408,19113:872664,19572:459628,19871:298941,20508:636764,20791:282630,21563:772648,22214:650419,22631:417184,22829:198180,23172:342295,23787:615649,24379:591843,24610:230648,24860:250297,24995:134990,25322:327024,25776:454528,26324:547948,26889:564412,26890:883,27742:852409,28164:421720,28665:501473,29227:561887,29858:631108,30138:279633,30384:245665,30642:258129,30920:278264,30921:810,31140:219209,31364:223681,32175:810747,33366:1191937,33791:424145,34080:289823,35008:927745,36484:1475773,37557:1073201,37558:926,37559:598,37966:407049,38244:278203,38516:271977,38517:974,38986:469427,38988:1330,39386:397892,39907:521242,40738:830908,41133:395534,41594:461179,41595:978,41596:728,42056:460169,42471:414361,42878:407611,43289:411092,43620:330627,43796:175665,44236:440591,45959:1722351,47601:1642193,47907:306476,48321:413933,48685:363377,49504:819478,49724:219955,50086:361716,448:448842,858:409709,1219:360480,1650:431418,2385:734657,2386:976,3096:710181,3664:568506,4303:638548,4585:282549,4899:314050,5411:512040,5793:381517,6201:408462,6667:465808,7067:400116,7285:217615,7810:525242,8292:481978,8621:328993,8924:303099,8925:828,9380:455275,9825:444586,10311:485998,10659:347630,10956:297740,11259:302961,11470:210840,11796:326212,12147:350196,12367:219846,12917:550827,13428:511092,13724:295188,13995:271705,14180:185117,14480:299485,14779:298720,15143:364050,15536:393649,15537:1073,15905:367066,16057:152181,16399:342719,16823:423662,17244:421323,17530:285438,17753:223339,17999:246063,18212:213178,18466:253814,18634:167368,18988:354213,19407:418716,19687:280873,19917:229239,20022:105341,20224:202121,20448:224263,20753:304430,21044:291152,21258:213536,21583:325645,21816:233133,22109:292262,22491:382770,22875:383111,23184:309043,23438:254507,23657:218540,24122:464868,24395:273105,24638:243678,24824:185884,25110:285638,25461:351130,25850:388784,26140:290489,26419:278532,26682:262925,26945:262855,27193:248718,27493:299267,27787:294277,28203:415823,28786:583199,28987:201202,29316:328523,29567:251696,29895:327621,30092:197285,30384:291444,30658:274018,30908:250246,31091:182612,31295:204077,31489:194626,31775:285321,32056:281775,32376:319859,32731:354433,33068:337106,33069:821,33236:167521,33540:304261,33759:218928,34016:256713,34254:237706,34611:357232,35005:393705,35405:400247,35764:359368,36146:381851,36551:404668,36552:876,36838:285921,37221:383556,37463:241644,37741:278340,37741:149,37954:212560,38218:263778,39319:1101512,39498:178694,39799:301127,40242:443231,40572:329277,40868:296461,41165:296549,41619:454290,41956:337575,42240:283207,42652:412681,42924:271768,43357:432498,43814:457265,44121:306949,44503:382010,44912:408673,45326:414124,45733:407483,46135:402289,46529:393567,46922:393261,47207:285009,47601:393545,48005:404197,48170:164945,48464:294323,48723:258456,48912:189241,49168:256388,49442:273627,49688:245977,49917:229204,50129:212200,352:352747,658:305257,935:277205,1427:492130,1750:323117,2093:342566,2423:330797,2786:362325,3053:267398,3431:377907,3704:273015,3922:217643,4261:339026,4389:128168,4636:247007,5098:462302,5633:534979,6067:433888,6432:364536,7570:1138859,8092:521520,9977:1884600,10341:364306,11100:759086,11322:222071,11605:282931,11999:394280,12432:432254,12917:485894,13218:300239,13391:173049,13724:333100,14104:380467,14418:314187,14625:206937,14931:305857,15276:344608,15452:176517,15823:370323,16149:326498,16696:546894,17109:412984,17514:405073,17803:288877,17999:196218,18212:213180,18569:356479,18570:834,18933:363471,19220:287096,19636:415906,19637:972,19945:307374,20058:113171,20856:798718,21150:293103,21469:319633,21696:227141,21928:231125,22171:243411,22491:320443,22874:382978,23184:309234,23438:254472,23657:218503,24121:464902,24395:273112,24703:308329,25065:361994,25301:236246,25462:161243,25745:282269,26143:398054,26419:275998,26793:374090,26794:898,27046:252456,27435:388990,27839:403616,28249:410218,28658:408479,29042:384355,29295:253113,29632:336847,29976:344599,30161:184731,30376:215218,30658:281269,30908:250234,31091:182650,31363:272414,31576:213448,31887:310367,32102:215289,32338:235525,32488:150646,32858:369205,33231:373153,33540:309684,33759:218900,34080:321064,34239:158897,34599:359529,34876:277347,34877:1042,35263:385910,35534:271206,35899:365115,36300:401051,36601:300917,36981:379404,37372:391416,37979:607135,38162:182230,38447:285424,38717:269797,39061:344139,39251:189582,39498:247378,39715:217096,40128:412937,40581:453053,40987:405770,41434:447560,41887:452887,41888:878,41889:1059,42320:431137,42734:413762,43144:409815,43572:428522,43897:324075,44066:168987,44441:375277,44849:408021,45139:289842,45545:406658,45834:288636,46250:415655,46547:297754,46941:393448,47227:286256,47228:861,47649:420723,47946:297609,48370:424116,48819:448547,49030:211260,49359:328927,49688:328810,49917:229191,50129:212201,1:1138,189:188511,488:299262,674:185478,872:197928,873:958,1017:143892,1427:410154,1658:231619,2000:341348,2323:323537,2652:328628,2945:293124,3181:236279,3368:186805,3497:129167,3608:110382,3903:295514,3904:743,4143:239477,4353:209963,4671:317419,5023:352044,5224:200599,5629:405430,6014:384979,6398:383891,6872:474466,7423:550598,7957:533635,8276:319242,8745:469388,9210:464515,9660:450589,9902:241402,10311:409384,10474:162613,10633:159539,10938:304401,11322:384326,11532:209623,11672:140102,12056:384730,13836:1779850,14105:268341,14418:313779,14580:161164,14854:274514,15129:274922,15525:395807,15905:379626,16436:531947,16748:311049,17056:308548,17473:416718,18102:629438,18294:191979,18295:1042,18296:704,18579:282653,18714:135348,19064:349975,19390:325767,19826:436652,20242:415217,20508:266497,20791:282552,21150:359014,21376:226686,21677:301101,21678:833,21978:299402,22161:183574,22492:330261,23341:849589,23661:320208,24122:460207,24395:273032,24703:308415,25065:361924,25301:236256,25696:395099,25979:282981,26252:272696,26719:467315,26720:764,26977:257298,27219:242077,27506:286994,27922:415602,28323:400506,28715:392673,29042:326713,29363:321095,29683:319756,30014:330773,30384:370080,30606:222508,30900:293760,31127:226927,31363:235710,31637:274608,31776:139136,32056:280106,32376:319752,32731:354445,33068:337094,33415:346755,33747:331997,34016:269461,34342:325949,34690:347946,34982:291952,35383:401458,35732:349039,36075:342421,36360:285519,36765:404704,37145:379815,37478:333149,37979:500961,38218:238728,38508:290266,38744:235629,38879:135672,39115:236134,39498:382551,39799:301110,39950:150710,40262:311950,40722:460123,41119:397571,41586:466321,42054:468567,42355:300561,42773:417686,42934:161172,43234:300620,43551:316962,43985:433704,44381:396199,44778:396483,44935:157617,45354:418588,45355:994,45356:679,45767:411594,45768:916,46177:408415,46589:412739,46881:291351,47167:286652,47579:411205,47877:298397,48165:288284,48452:287267,48819:366591,49081:262343,49395:313323,49688:293333,49917:229149,50130:212458,119:119858,348:228728,651:302870,872:220886,1013:141493,1354:340296,1664:309907,2000:336256,2323:323466,2572:249006,2964:391854,3149:184615,3431:282216,3704:273014,4010:306406,4418:407861,4658:239349,5023:365267,5194:170683,5322:127967,5525:203631,6031:505748,6141:109718,6544:403745,7102:557499,7636:534537,8156:519339,8333:177338,8801:467592,8802:789,9255:453194,10092:836961,10311:219457,10474:162552,10650:176234,10948:297690,11259:311738,11531:271471,11777:246514,12139:361202,12139:835,12433:293280,12959:526287,13570:611433,13916:345330,14286:370032,14677:390734,15429:752078,16323:894264,17705:1382436,17820:114965,18259:438328,19972:1713874,20508:535516,20889:381243,21744:854442,22194:450090,22318:124139,22525:207090,22874:349465,23122:247911,23123:764,23355:232133,23666:310768,24122:455478,24395:273043,24703:308328,25065:361995,25066:626,25408:342661,25813:405164,26208:394236,26719:511693,27076:357010,27474:397310,27887:413328,28295:407825,28695:400691,29042:346406,29363:321180,29615:252192,29971:355760,30184:213238,30384:199388,30658:274021,30908:250280,31091:182554,31295:204091,31559:264282,31783:223935,32068:285371,32312:243784,32670:358446,32914:243392,33302:387724,33711:409024,34080:369698,34350:270163,34619:268326,34916:297372,35211:295067,35594:382239,35859:265353,35860:789,36250:390046,36657:407267,36950:292937,37516:566031,37687:171095,37865:178209,37980:114906,38218:237487,38508:290323,38744:235527,39115:371807,39498:382538,39799:301124,40122:322977,40296:173622,40738:442119,41133:395513,41478:345193,41784:305074,42122:338671,42519:397130,42900:380405,43296:395816,43296:881,43297:613,43753:456111,44065:312093,44441:375496,44614:173098,45013:398821,45423:410684,45721:297484,46165:443830,46464:298780,46859:395390,47146:287250,47431:284993,48650:1218980,49238:587656,49454:215947,49632:178206,50136:504224,448:448833,858:409794,1214:355478,1717:502924,2385:668110,3190:805652,3561:370528,4337:775772,4956:619297,5457:500835,5852:395255,6369:517169,8008:1638672,9986:1977979,10577:591279,11144:566448,11572:428753,12163:590394,12869:706247,13349:480077,13833:483698,13837:4585,14243:405802,14677:433394,15429:752148,16036:607268,17291:1254590,18071:780414,18855:784399,18936:80624,19827:890538,20503:676246,20504:1022,20889:385425,20890:834,21688:797607,22194:506101,22623:428778,22965:342155,23490:525327,24128:637982,24723:595307,25333:609516,26382:1048850,26383:880,26383:697,26642:259110,28056:1414031,28782:725567,29224:441786,29863:639490,30232:368837,30760:527872,30761:965,31139:378128,31141:1769,31633:491680,32545:912682,33396:850964,33791:394333,34301:510849,35035:733360,35801:766567,36982:1180546,37837:855261,37980:142884,38603:623294,39388:784986,40112:723715,41029:917375,42336:1306986,42836:499962,44397:1560206,44398:1264,45058:660375,46838:1779739,48047:1209137,49260:1213144,49859:598796,50180:320500,448:448968,859:410061,1219:360571,1717:497658,2280:563234,3154:873646,3665:511027,4642:977308,5359:716997,5655:296361,5896:240346,6353:457132,7257:904232,9405:2147815,10232:827449,11108:875619,11573:464596,12290:717662,12892:601741,13399:506886,13916:517151,13917:801,14286:369461,14677:390499,15429:752071,15871:441960,16924:1053002,17820:896619,18259:438183,18955:696089,19369:414165,19970:601580,20508:537889,20890:381230,22224:1334195,22411:187158,22862:451525,23760:897359,24382:622462,24937:554272,25616:679455,25617:1164,26382:764589,26953:571687,28057:1103010,28788:731000,29224:436351,29864:639886,30288:424502,30693:404412,30962:269420,31633:670745,32507:874000,33367:859983,33791:423759,34880:1089128,35801:921649,35803:1777,36399:596062,37478:1078915,37993:515297,38771:777335,38880:109296,39090:209691,39358:267887,39625:266972,39997:371886,40437:440355,41437:1000202,42208:771223,43653:1444218,44029:376949,45789:1759306,47527:1737855,47528:1215,49019:1491425,49647:627593,50203:556242,448:448803,858:409733,1219:360476,1717:497989,2385:668098,2986:601038,3447:461508,4337:889418,4778:441694,5301:522261,5633:332495,6080:446712,6432:351848,7016:584769,8778:1761211,9708:930009,9709:1093,10144:435055,11037:893533,11237:199729,12007:769981,12481:474319,12483:1604,13039:556219,13570:531187,13572:2102,13888:315196,14286:397998,14677:390828,14677:748,15429:751324,16036:607372,17819:1783165,18149:329444,18874:725208,19511:637391,20104:592899,20674:569958,21057:382838,22166:1108618,22631:465264,22823:191728,23233:410887,24057:823890,24696:638208,25616:920277,26381:765397,26953:572278,28050:1096631,28787:736735,29080:293313,29863:783131,30288:424619,30818:530146,31351:532697,32478:1126835,33361:883895,33907:545593,34477:569680,35298:821461,36864:1566191,36865:287,37979:1113858,38571:592257,38904:333312,39320:415783,39321:765,39620:298872,40619:999168,41760:1141624,42702:941972,44109:1406277,45883:1774843,45885:1247,47144:1258894,48764:1620708,49430:665944,49859:428773,50203:344020,401:401507,858:457119,1176:318045,1717:540425,2385:668081,3191:805884,3664:473774,4642:977643,5246:604417,5633:386733,6207:573479,6708:501668,7276:568068,8433:1157053,10034:1600888,10577:542813,11144:566539,11577:432836,12290:713648,12892:601817,13281:388856,13678:397332,14286:607590,14286:592,14677:390313,15485:808768,15871:385345,16924:1053012,17815:890721,18149:334096,18874:725229,19827:952674,19827:205,20508:681200,20889:381356,21744:854377,22194:450120,22631:437264,22875:243777,23892:1017509,24376:484099,24875:498400,25616:740909,26390:773935,27317:927178,28726:1408856,29224:498059,29863:639537,30288:424647,30818:530196,31181:362892,32077:896188,33367:1289360,33791:423905,34301:510846,35035:733374,35801:766590,36982:1180511,37837:855262,38571:733671,38904:333303,39386:481343,40112:726587,41219:1106981,42429:1210256,43235:805176,44916:1681642,46185:1268620,46843:657829,48569:1725963,50235:1666240,234:234052,772:538943,1219:446088,1717:497924,2385:668115,3096:711145,3664:568538,4216:551742,4747:531154,5158:411197,5629:470537,6123:493825,6398:275030,6872:474502,7248:375801,8103:854826,9027:923877,10047:1020318,10577:529923,10579:2391,11144:564042,11572:428755,12163:590399,13217:1054390,13570:353282,13916:345375,14281:364911,14620:339583,15379:758876,16325:945899,17124:798773,18040:915773,18855:815763,19511:655822,20039:528005,20040:1113,20041:949,20674:632768,21057:382857,21555:497965,22214:658944,22631:416836,22823:191848,23714:891374,24382:668414,24937:554210,25616:679266,26381:765414,26953:572285,28056:1102990,28787:730489,29228:440541,29863:635854,30232:368780,30760:527875,31109:349255,31633:523286,32545:912686,33541:995308,34116:575115,35447:1331307,36574:1127397,37837:1262823,38571:734103,39134:562357,39907:773101,40759:852461,41429:669732,42429:1000315,43235:805205,43824:589793,45582:1757181,46830:1248031,48047:1217595,48965:917883,49647:681715,50256:609516,352:352794,608:255365,935:327071,1354:418910,1664:309938,2000:336240,2323:323461,2652:328699,3042:390019,3431:388951,3636:205183,3927:290637,4166:239186,4418:252272,4709:290557,5023:314079,5194:170703,5563:368910,5742:179630,5744:2245,6201:457039,6637:435254,7027:390749,7379:351653,7902:522495,8237:335438,8556:319093,8863:306960,9314:450358,9634:320500,9937:302828,10311:374201,10474:162616,10724:249957,10997:273527,11259:262215,11531:271434,11672:140857,11844:172778,12106:261907,12234:127672,12433:198593,12433:783,12917:483835,13218:300500,13391:172916,13724:332878,13995:271734,14181:185143,14480:299436,14779:298709,15046:266883,15298:252705,15601:302796,15862:261316,16108:245712,16429:321226,16646:217019,17039:392955,17466:426609,17697:230649,18054:357113,18378:323939,18755:377303,19088:332775,19407:319023,19826:419520,20242:415342,20508:266479,20889:381151,21236:346380,21560:323978,21874:314446,22097:222853,22491:394480,22639:147453,22886:246720,22887:959,23147:260643,23880:733023,24122:241309,24336:214586,24802:465631,25616:814050,26097:480829,26098:1140,26099:736,26099:577,26508:409067,26665:156513,26932:267633,27172:239639,27620:448065,28366:745624,28919:552878,29131:212775,29468:336840,29713:244714,30190:477118,30504:314341,30642:137400,30643:772,30848:205480,31091:242560,31363:271995,31637:274479,31920:283429,32343:422687,32611:267693,32971:360446,33367:395243,33626:259796,33821:195051,34016:194594,34342:325928,34690:347949,35145:455431,35436:290223,35805:369448,36189:384229,36621:431509,36912:290872,37298:386396,37501:202453,37741:240697,37954:212534,38218:263953,38879:661041,39115:236626,39566:450349,39807:241725,40256:448206,40722:466520,41429:706999,42208:779153,43201:992602,44345:1143560,46146:1801606,47866:1719817,49260:1394297,49775:514637,50266:491216


