170
119:119117,270:151634,356:86022,570:213492,731:160764,874:143476,1031:157285,1223:191906,1382:158878,1553:170850,1687:134178,1837:149667,1838:703,1956:118560,2038:81830,2157:119503,2303:145620,2421:118212,2567:145580,2712:145387,2831:119030,2977:145983,3123:145462,3286:162983,3499:213672,3688:188504,3810:122266,4027:216362,4177:150088,4353:176533,4537:183865,4696:159421,4847:150118,4966:119110,5116:149914,5261:145804,5407:145347,5553:146356,5699:145722,5845:146247,5992:147021,6110:117790,6228:118499,6373:144958,6491:118162,6637:145128,6754:117848,6900:145738,7018:117617,7163:144978,7163:498,7339:175551,7539:199865,7710:170983,7710:628,7927:216165,8075:148488,8233:157718,8406:173128,8584:177677,8742:158923,8893:150360,9041:148142,9188:147258,9334:145532,9479:145253,9599:119827,9717:118299,9835:117889,9981:145619,10112:131188,10228:116527,10373:144538,10491:117890,10636:144814,10754:117890,10898:144309,11044:145647,11188:144581,11333:145066,11478:145249,11480:1125,11597:117457,11716:118513,11862:146860,11980:117295,12183:203275,12306:122787,12517:211200,12692:174622,12692:609,12791:98514,12792:808,12945:153087,13063:117911,13204:141846,13367:162639,13541:173597,13703:162860,13849:145425,13968:119435,13970:1353,14088:118232,14240:152012,14386:145575,14531:145402,14648:117109,14649:596,14649:798,14796:146100,14942:146000,15057:115245,15175:118356,15321:145484,15438:117090,15583:144981,15701:117896,15819:118385,15964:144526,16108:144890,16226:117462,16344:118576,16345:597,16462:117302,16540:78101,16658:117684,16775:117053,16893:118187,17039:145138,17184:145091,17301:116883,17445:144300,17562:116800,17680:118177,17797:117408,17942:144803,18059:117305,18205:145324,18350:145387,18495:145178,18642:146334,18787:145810,18933:145690,19078:144753,19273:195489,19351:77775,19469:117877,19683:214004,19828:144751,19906:78028,20028:121825,20245:217038,20362:117326,20480:118293,20608:128035,20755:146654,20900:144855,21061:161130,21178:116678,21178:673,21334:155989,21506:172050,21625:118377,21744:119425,21912:167998,22057:145246,22203:145606,22320:117367,22439:118844,22588:148633,22734:145781,22992:258594,23109:116363,23255:146702,23373:117999,23374:591,23519:145110,23664:144914,23810:146471,23956:145295,24101:145268,24218:117091,24219:482,24364:145032,24364:626,24509:144727,24627:118397,24773:145174,24918:145182,25064:145771,25209:145170,25325:116773,25326:641,25446:119731,25591:145518,25737:145177,25854:117743,25999:144204,26144:145453,26289:144724,26407:118082,26552:145087,26669:117445,26815:145596,26961:145682,27106:145087,27106:640,27223:117123,27224:622,27225:552,27370:145612,27516:146006,27661:145150,27807:145098,27925:118016,28070:145336,28215:145066,28360:145447,28478:117914,28595:117123,28740:144199,28885:145611,29032:147026,29178:145441,29178:471,29296:117799,29442:145547,29519:77771,29638:118587,29783:145468,29861:77831,30007:145276,30124:117518,30268:144406,30270:1417,30415:145179,30560:144804,30638:77953,30755:116870,30873:117922,30991:118342,31109:117801,31254:145222,31399:145345,31517:117208,31594:77900,31741:146144,31858:117142,31975:117624,31976:588,32094:117732,32212:118467,32330:117822,32331:605,32476:145342,32476:481,32680:203219,32838:158535,32957:118562,33102:145642,33250:148011,33466:215673,33467:715,33612:145026,33757:145251,33907:149761,34055:147873,34206:151064,34423:216936,34568:145424,34714:145734,34860:145825,34978:118720,35124:145615,35272:147599,35350:78198,35495:144708,35640:145342,35758:117680,35876:117912,36052:176265,36170:118108,36171:622,36315:144504,36460:144807,36578:118003,36724:146405,36865:140521,36983:118237,37101:117944,37219:117998,37370:150822,37371:760,37523:152223,37655:132624,37774:118281,37891:117196,38009:118342,38157:148133,38275:117745,38420:145073,38565:144490,38709:144676,38855:145219,38999:144794,39149:149565,39294:145509,39440:145515,39585:144803,39702:117282,39846:143837,39991:145484,40136:144524,40281:145170,40426:144882,40571:144718,40717:146282,40862:145230,41007:144987,41085:77726,41214:129230,41331:116430,41448:117551,41595:146391,41672:77668,41789:117022,41933:144094,42051:117237,42168:117736,42314:145471,42432:118335,42576:143944,42577:698,42578:857,42723:144986,42867:144701,42985:117391,43102:117630,43247:144892,43392:144997,43393:572,43511:117760,43628:117795,43773:144529,43890:117520,44035:144078,44152:117819,44297:144247,44441:144628,44559:118034,44704:144985,44705:646,44850:145063,44967:117393,45086:118166,45203:117379,45347:144499,45493:145612,45611:117817,45756:144832,45874:117910,46018:144828,46019:599,46164:144846,46282:117958,46426:143636,46543:117858,46688:144526,46833:144833,46977:144440,47095:117959,47213:117997,47331:117601,47476:144775,47620:144671,47765:144307,47765:587,47883:117605,47961:77916,48105:144180,48250:144902,48394:144640,48512:117151,48590:78108,48590:592,48591:435,48704:113686,48849:144817,48967:117774,49084:117189,49085:597,49229:144054,49346:117530,49491:144388,49636:144831,49780:144488,49897:117211,50015:117788
110:110527,408:137007,716:114334,1074:58056,1418:162877,1708:122801,1941:83491,2302:56254,2566:109792,2852:107021,3213:71196,3505:99940,3841:147871,4174:117459,4467:79853,4727:88114,4987:119154,5206:59774,5437:87126,5643:58343,5844:56291,6095:71339,6476:160109,6844:102508,7163:160443,7731:190156,8074:126496,8432:169529,8767:153338,8982:59734,9213:82898,9507:142894,9748:123472,9983:114360,10398:147012,10635:117752,10988:90071,11219:87181,11478:120006,11760:49663,12291:188174,12726:49771,13084:122037,13321:93547,13566:73402,13819:85359,14122:140244,14411:139695,14669:106869,14911:94479,15197:119470,15459:108446,15685:71814,15994:86757,16211:81116,16558:110243,16796:105239,16983:67157,17183:55919,17582:138004,17828:125934,18081:107067,18376:140459,18585:58739,18787:56796,19102:136973,19491:111807,19853:149114,20192:144199,20476:100628,20930:175332,21333:132614,21645:108045,21873:106195,22148:131182,22354:49172,22613:148301,22825:59694,23358:161793,23755:147036,23955:55281,24309:95370,24613:160618,24948:87486,25179:94183,25430:92634,25736:139676,26089:90564,26314:81759,26496:64107,26759:106131,26960:56493,27209:71694,27487:111706,27693:72597,27946:118126,28216:121598,28474:83241,28856:117379,29056:65041,29327:118522,29623:86802,29952:144907,30268:160678,30776:216756,31022:127385,31225:83248,31510:152164,31854:113854,32198:109715,32481:62298,32866:183908,33074:89871,33389:179941,33640:84470,34805:1017870,35068:105318,35296:82919,35663:151386,35861:77149,36157:99699,36491:87383,36667:66575,36898:48963,37086:75805,37400:93501,37641:96410,37994:119257,38421:161458,38854:144884,39148:116592,39409:83290,39608:63474,39846:117272,40281:145160,40570:112310,40977:114908,41443:98781,41820:130449,42036:69741,42313:56984,42668:91968,42867:56266,43192:94540,43416:79953,43659:121724,43911:106733,44173:116808,44441:122907,44821:116999,45080:99749,45437:90926,45700:105132,45912:53852,46163:112158,46450:134807,46632:62690,46857:80325,47080:71289,47420:105256,47625:61361,47902:131870,48249:126055,48532:107438,48819:91212,49104:124211,49367:116192,49580:57705,49809:85346,50034:114443
271:160997,602:193709,1016:299597,1255:181437,1585:167219,1857:149167,2246:304937,2457:154576,2745:178757,3142:289427,3406:192696,3693:187693,4057:215702,4387:212428,4639:172759,4868:140196,5146:159010,5350:144535,5585:147337,5788:144613,6023:179304,6316:221803,6742:265169,7002:157940,7541:378482,7947:216204,8262:188510,8614:181896,8923:155288,9131:148251,9364:151054,9625:117349,9868:120104,10251:268562,10517:119096,10897:262332,11132:144071,11358:138892,11710:232375,12102:342691,12676:385380,12962:235922,13227:143289,13492:171573,13734:168270,13981:161976,14271:149305,14562:151377,14817:148001,15078:166266,15351:153463,15613:154490,15907:221732,16130:136015,16447:236424,16691:133351,16916:119399,17127:144016,17444:261435,17702:119827,17974:145580,18235:154412,18526:150406,18730:145176,18965:177647,19379:276912,19704:213684,20047:193936,20375:183506,20754:278784,21200:270194,21537:204473,21767:121578,22017:143545,22305:156852,22465:110985,22765:151932,23197:371787,23608:249304,23900:145051,24213:258281,24453:144005,24861:247555,25084:136111,25338:159138,25596:165918,25998:262036,26232:143550,26432:117852,26653:157111,26903:144137,27138:177831,27375:165514,27620:133765,27828:134606,28094:148325,28391:175500,28739:264392,28991:134896,29209:152347,29536:209120,29807:183874,30108:155764,30559:290801,30895:119228,31142:119121,31358:133390,31740:229357,32088:234496,32418:220600,32682:201376,32984:117642,33209:135139,33555:166600,33788:147836,34963:157336,35213:144408,35512:216528,35784:120114,36058:196789,36403:246247,36600:109484,36849:182041,37010:111860,37307:221165,37544:143853,37875:234580,38259:264727,38709:288109,39031:177778,39326:177493,39545:135647,39729:120693,40135:289390,40458:177024,40862:291998,41344:367390,41689:246199,41966:146410,42256:220440,42576:262455,42811:143187,43097:229939,43336:143878,43537:121271,43804:145631,44057:145638,44318:144419,44704:262802,44981:160025,45346:266072,45595:157702,45858:157713,46051:138784,46315:152448,46570:119500,46776:144088,47008:151645,47315:235163,47564:143814,47770:145187,48123:220268,48424:175781,48728:195781,48980:160831,49250:146433,49522:155842,49724:143514,49920:110504,50096:62035
